Rush Hour,Alcohol Involved,Align,Work Zone,Weekday,Accident at Intersection,Accident at Roadway,Speed Limit,Number of Vehical Involved,Weather,Injury
0,1,1,0,0,1,0,30,1,No,2
1,0,1,0,1,0,0,30,1,No,2
0,1,1,0,1,1,0,30,1,No,2
0,1,1,0,1,0,1,35,1,No,2
1,0,1,0,1,0,0,35,1,No,1
0,0,1,0,1,0,0,35,1,No,1
1,0,1,0,1,1,1,35,1,No,1
1,0,1,0,1,1,1,35,1,No,1
1,0,1,0,0,0,0,35,1,No,1
0,0,1,0,1,1,1,35,1,No,1
1,0,1,0,1,0,0,35,1,No,1
0,0,1,0,1,1,1,35,1,No,1
1,0,1,0,1,1,1,35,1,No,1
1,0,1,0,1,0,0,35,1,No,1
1,0,1,0,1,1,1,35,1,No,1
0,0,1,0,1,0,1,35,1,No,1
0,1,1,0,1,1,1,35,1,No,1
1,0,1,0,1,0,0,35,1,No,1
0,0,1,0,1,0,0,35,1,No,1
0,0,2,0,1,0,1,35,1,No,1
0,0,1,0,0,1,1,35,1,No,1
0,0,1,0,1,0,0,35,1,No,1
0,0,1,0,1,0,0,35,1,No,1
1,1,1,0,1,0,1,35,1,No,1
0,0,1,0,1,0,1,35,1,No,1
0,0,2,0,1,1,0,35,1,No,1
0,0,1,0,1,1,1,35,1,No,1
0,0,1,0,1,0,0,35,1,No,1
1,0,1,0,1,1,0,35,1,No,1
1,0,1,1,0,0,1,35,1,No,1
1,0,2,0,0,0,0,35,1,No,1
1,1,2,0,0,0,0,35,1,No,1
0,0,1,0,1,1,1,35,1,No,1
1,0,1,0,1,1,1,35,1,No,1
0,0,1,0,1,1,1,35,1,No,1
1,0,1,0,0,0,1,35,1,No,1
1,1,1,0,0,1,0,35,1,No,1
0,0,1,0,1,0,1,35,1,No,1
1,0,1,0,1,0,1,35,1,No,1
1,0,1,0,1,1,0,35,1,No,1
0,0,1,0,1,1,1,35,1,No,1
0,0,1,0,1,1,0,35,1,No,1
0,0,1,0,1,0,1,35,1,No,1
0,0,2,0,1,1,1,35,1,No,1
1,0,2,0,0,0,0,35,1,No,1
1,0,1,0,0,1,1,35,1,No,1
1,0,1,0,0,0,0,35,1,No,1
0,0,1,1,1,0,0,35,1,No,1
1,0,1,0,0,0,0,35,1,No,1
0,0,1,0,1,1,1,35,1,No,1
1,0,1,0,1,0,1,35,1,No,1
0,1,1,0,1,1,1,35,1,No,1
1,0,1,0,1,1,1,35,1,No,1
1,0,1,0,1,1,0,35,2,No,1
1,0,1,0,1,0,1,35,1,No,1
0,0,1,0,1,1,1,35,1,No,1
1,1,1,0,0,0,0,35,1,No,1
0,0,1,0,1,1,0,35,1,No,1
0,1,1,0,0,1,1,35,1,No,1
1,0,1,0,1,1,1,35,1,No,1
1,0,1,0,1,1,0,35,1,No,1
0,0,1,0,1,1,1,35,1,No,1
0,0,1,0,1,1,1,35,1,No,1
0,1,1,0,1,1,0,35,1,No,1
1,0,1,0,1,0,1,35,1,No,1
1,0,1,0,1,1,1,35,1,No,1
1,0,1,0,1,0,1,35,1,No,1
0,0,1,0,1,0,0,35,1,No,1
0,0,1,1,1,0,0,35,1,No,2
0,0,1,0,1,0,0,35,1,No,2
0,1,1,0,1,0,0,35,1,No,2
0,0,1,0,1,0,0,35,1,No,2
0,0,2,0,1,0,0,35,1,No,2
0,0,2,0,1,0,0,35,1,No,2
0,1,1,0,1,0,0,35,1,No,2
1,1,2,0,0,0,0,35,1,No,2
1,0,2,0,1,0,0,35,1,No,2
0,0,2,0,1,1,0,35,1,No,2
0,0,1,0,1,1,0,35,1,No,2
0,0,2,0,1,0,0,35,1,No,2
1,0,1,0,1,1,0,35,1,No,2
1,0,1,0,1,1,1,35,2,No,2
0,0,1,0,0,0,0,35,1,No,2
1,0,1,0,1,1,0,35,1,No,2
0,0,1,0,1,1,0,35,1,No,2
0,0,1,0,0,1,0,35,1,No,2
0,0,2,0,1,1,0,35,1,No,2
1,0,1,0,1,0,0,35,1,No,2
1,0,1,0,1,1,0,35,1,No,2
1,0,2,0,1,0,0,40,2,No,2
0,0,1,0,1,0,0,40,1,No,1
0,0,1,0,1,0,0,40,2,No,1
0,0,1,0,0,0,1,40,1,No,1
0,0,1,0,1,0,0,40,1,No,1
0,0,1,0,0,0,1,40,1,No,1
1,0,1,0,1,0,0,40,1,No,1
1,0,1,0,1,0,0,40,2,No,1
1,0,1,0,1,1,1,40,1,No,1
1,0,1,0,1,0,0,40,1,No,1
0,0,1,0,1,1,0,40,2,No,1
1,0,1,0,1,1,1,40,1,No,1
1,1,1,0,1,1,0,40,1,No,1
0,0,1,0,0,1,1,40,1,No,1
1,1,1,0,0,0,0,40,1,No,1
0,0,1,0,1,1,1,40,1,No,1
1,0,2,0,1,0,0,40,1,No,1
1,0,2,0,0,0,0,40,1,No,1
1,0,1,0,1,0,0,40,1,No,1
0,0,2,0,1,0,0,40,1,No,1
1,0,1,0,1,0,1,40,4,No,1
0,0,1,0,1,1,0,40,1,No,1
0,0,2,0,0,0,0,40,1,No,2
1,0,2,0,0,0,1,40,1,No,2
1,0,1,0,1,0,0,40,1,No,2
0,0,1,0,0,0,0,40,1,No,2
1,0,1,1,1,0,1,40,1,No,2
1,0,1,0,0,1,0,40,1,No,2
1,0,1,0,0,0,0,40,1,No,2
0,0,1,0,1,1,0,40,1,No,2
0,0,1,1,1,0,0,40,1,No,2
0,0,1,0,0,1,0,40,1,No,2
0,1,1,0,0,1,0,40,1,No,2
0,0,1,0,1,0,0,40,1,No,2
1,0,1,0,0,1,0,40,1,No,2
1,0,1,0,0,1,0,40,1,No,2
1,0,1,0,1,1,0,40,1,No,2
1,0,1,0,1,1,0,40,1,No,2
0,0,1,0,1,1,0,40,1,No,2
1,1,1,0,1,0,0,40,1,No,2
0,0,2,0,1,0,0,45,1,No,2
1,0,1,0,1,0,0,45,1,No,1
0,0,1,0,0,1,1,45,2,No,1
0,0,1,0,0,0,0,45,1,No,1
1,0,2,0,1,1,0,45,2,No,1
1,0,1,0,1,0,0,45,1,No,1
0,0,1,0,0,0,1,45,1,No,1
0,0,1,0,1,0,0,45,1,No,1
0,0,1,1,1,0,1,45,1,No,1
0,0,1,0,1,0,1,45,2,No,1
1,0,1,0,1,0,1,45,1,No,1
0,0,1,0,1,0,0,45,1,No,1
1,0,1,0,1,0,1,45,1,No,1
0,0,1,0,0,1,1,45,2,No,1
1,0,1,0,1,1,0,45,1,No,1
0,0,1,0,0,1,1,45,1,No,1
0,0,1,0,0,0,1,45,1,No,1
0,0,2,0,1,0,0,45,1,No,1
0,0,2,0,0,0,1,45,1,No,1
0,1,1,0,1,0,1,45,1,No,1
0,0,1,0,1,1,1,45,1,No,1
0,0,2,0,1,1,0,45,1,No,1
1,0,1,0,0,1,1,45,1,No,1
1,0,2,0,0,0,1,45,1,No,1
0,0,2,0,1,1,1,45,1,No,1
1,0,1,0,1,1,1,45,1,No,1
0,0,1,1,0,0,1,45,1,No,1
1,0,1,0,1,0,0,45,1,No,1
0,0,1,0,0,1,0,45,1,No,1
1,0,1,0,1,0,1,45,1,No,1
1,1,1,0,1,1,0,45,1,No,1
1,0,1,0,1,0,1,45,1,No,2
1,0,1,0,1,0,0,45,1,No,2
0,0,1,0,1,0,0,45,1,No,2
0,0,1,1,0,0,0,45,1,No,2
0,0,1,0,1,0,1,45,1,No,2
1,0,1,0,1,0,0,45,1,No,2
1,0,1,0,0,0,1,45,1,No,2
1,0,1,0,0,0,1,45,2,No,2
0,0,1,0,1,1,0,45,1,No,2
1,0,1,0,1,0,0,45,1,No,2
1,0,1,0,1,0,0,45,1,No,2
1,0,1,0,1,1,1,45,1,No,2
1,0,1,0,1,1,1,45,1,No,2
0,1,2,0,0,1,0,45,1,No,2
1,0,1,0,1,0,0,45,1,No,2
0,0,2,0,1,0,1,45,1,No,2
1,1,1,0,0,0,0,45,1,No,2
0,0,1,0,0,0,0,45,1,No,2
1,0,1,0,1,0,1,45,1,No,2
0,0,1,0,1,0,1,45,1,No,2
1,1,1,0,1,0,0,45,1,No,2
1,0,1,0,1,0,0,50,1,No,2
0,0,1,0,0,0,0,50,1,No,1
0,1,2,0,1,0,0,50,1,No,1
0,0,1,0,1,0,0,50,1,No,1
0,0,1,0,1,0,0,50,1,No,1
0,0,1,0,0,0,0,50,1,No,1
1,0,1,0,1,0,1,50,1,No,1
1,0,1,0,0,0,0,50,1,No,1
0,0,1,0,1,0,0,50,2,No,1
0,0,1,0,0,1,1,50,1,No,1
1,0,2,1,0,0,0,50,1,No,1
0,0,2,1,1,0,1,50,1,No,2
1,0,1,1,1,0,0,50,1,No,2
0,0,2,0,0,0,1,50,2,No,2
0,0,1,0,0,0,1,50,1,No,2
0,0,1,0,1,0,0,50,1,No,2
1,0,1,0,1,0,0,50,4,No,2
1,0,1,0,1,0,0,50,1,No,2
0,0,1,0,1,0,1,50,1,No,2
0,0,1,0,1,0,0,50,1,No,2
0,0,1,0,1,0,1,55,1,No,2
1,0,1,0,0,0,0,55,1,No,1
0,0,1,1,0,0,1,55,1,No,1
1,0,1,1,1,0,0,55,1,No,1
0,0,1,0,1,1,0,55,1,No,1
1,0,1,0,1,0,0,55,1,No,1
1,0,1,0,1,0,0,55,3,No,1
0,0,1,0,1,0,0,55,1,No,1
1,0,1,0,1,0,0,55,1,No,1
1,0,2,0,0,0,0,55,1,No,1
1,0,1,0,1,0,0,55,1,No,1
0,0,1,0,1,0,0,55,1,No,1
0,0,1,0,1,0,1,55,1,No,1
1,0,2,0,0,0,0,55,1,No,1
0,0,1,0,1,1,0,55,1,No,1
1,0,1,0,1,0,0,55,1,No,1
0,1,1,0,0,0,1,55,1,No,1
0,0,1,0,1,0,0,55,1,No,1
0,0,1,0,0,0,1,55,1,No,1
0,1,1,0,0,0,0,55,1,No,1
1,0,1,0,1,0,0,55,1,No,1
0,0,1,0,0,0,1,55,1,No,1
1,0,1,0,1,0,0,55,1,No,1
0,0,1,0,1,0,1,55,1,No,1
0,0,2,0,1,0,0,55,1,No,1
1,0,1,0,1,0,0,55,1,No,1
0,0,1,0,1,0,0,55,1,No,1
0,0,1,0,1,0,0,55,1,No,1
1,0,1,0,1,0,0,55,1,No,1
1,0,2,0,1,0,0,55,1,No,1
0,0,1,0,1,0,0,55,1,No,1
1,0,1,1,1,1,0,55,1,No,1
0,0,2,0,0,0,1,55,1,No,1
0,0,2,0,1,1,0,55,1,No,2
0,0,1,0,0,0,0,55,1,No,2
1,0,1,0,1,0,0,55,1,No,2
0,0,2,0,1,1,0,55,1,No,2
1,0,2,0,1,0,0,55,1,No,2
0,1,2,0,1,0,0,55,1,No,2
1,0,1,0,1,0,1,55,1,No,2
0,0,1,0,0,0,1,55,1,No,2
1,0,1,0,1,1,0,55,1,No,2
1,0,1,0,1,1,0,55,2,No,2
0,0,1,1,1,0,1,55,1,No,2
1,0,1,1,1,0,0,55,1,No,2
0,0,1,1,0,1,0,55,1,No,2
0,0,1,0,1,0,1,55,2,No,2
0,0,1,1,1,0,1,55,1,No,2
1,0,1,0,1,0,1,55,1,No,2
1,0,1,0,1,0,0,55,1,No,2
0,0,1,0,1,0,0,55,1,No,2
0,0,1,0,0,1,0,55,1,No,2
0,0,1,0,1,0,0,55,1,No,2
1,0,1,0,1,0,0,55,1,No,2
1,0,1,0,1,0,1,55,2,No,2
0,0,1,0,1,0,0,55,1,No,2
0,0,1,0,1,0,0,55,1,No,2
1,0,1,0,1,0,0,55,1,No,2
1,0,1,0,1,1,0,55,1,No,2
1,0,1,0,1,0,1,55,2,No,2
0,0,2,0,1,0,0,55,1,No,2
1,1,2,0,0,0,0,55,1,No,2
1,0,1,0,1,1,0,55,1,No,2
0,0,1,0,1,0,0,55,1,No,2
1,0,1,0,1,0,1,55,1,No,2
0,0,1,0,0,0,1,55,2,No,2
0,0,1,0,0,0,0,55,1,No,2
0,1,1,0,1,0,0,55,1,No,2
1,0,1,0,1,0,1,55,1,No,2
0,0,1,0,1,0,0,55,1,No,2
1,0,1,0,1,0,0,55,1,No,2
1,0,1,0,1,0,0,55,1,No,2
0,0,1,0,0,0,0,55,1,No,2
0,1,1,0,0,0,0,55,1,No,2
0,0,1,1,1,0,1,55,1,No,2
1,0,1,0,0,0,0,55,1,No,2
1,0,1,0,1,1,0,60,2,No,1
0,0,2,0,1,0,0,60,2,No,1
0,0,2,0,1,1,0,60,2,No,1
0,1,1,0,1,0,0,60,1,No,1
1,0,1,0,1,0,0,60,1,No,1
0,0,1,0,1,0,0,60,2,No,1
0,0,1,0,1,0,0,60,1,No,1
1,0,1,0,1,0,1,60,1,No,2
0,0,1,0,1,1,1,60,1,No,2
0,0,1,0,1,0,1,60,1,No,2
1,0,1,0,0,0,0,60,1,No,2
1,0,1,1,0,0,1,60,1,No,2
0,0,2,0,1,0,1,60,1,No,2
0,0,1,0,1,0,0,60,2,No,2
1,0,1,0,0,0,1,60,1,No,2
0,0,1,0,1,0,0,60,1,No,2
1,0,1,0,1,0,0,60,1,No,2
1,0,1,0,1,0,0,65,1,No,2
0,0,1,0,1,0,0,65,1,No,2
1,0,1,0,0,0,1,65,1,No,1
0,1,1,0,0,1,0,65,1,No,1
1,0,1,0,1,1,0,65,1,No,1
0,0,1,0,1,1,1,65,1,No,1
0,0,2,0,0,0,0,65,2,No,1
0,0,1,0,1,0,0,65,1,No,1
0,0,1,0,1,0,0,65,2,No,1
0,0,1,0,0,0,0,65,1,No,1
1,0,1,0,1,0,0,65,1,No,1
1,0,1,0,1,0,0,65,1,No,1
0,0,1,0,1,1,0,65,1,No,1
1,0,1,0,1,0,0,65,1,No,1
1,0,1,0,1,0,0,65,1,No,1
0,0,2,0,1,0,0,65,1,No,1
1,0,1,0,1,0,0,65,1,No,1
1,0,1,0,1,0,1,65,1,No,1
1,0,1,1,1,0,0,65,2,No,1
0,0,1,0,0,0,0,65,1,No,1
1,0,1,0,1,0,0,65,1,No,1
1,0,1,0,1,0,0,65,1,No,1
0,0,1,0,1,0,1,65,1,No,1
0,0,1,0,1,0,0,65,1,No,1
0,0,1,0,1,0,0,65,1,No,1
1,0,1,0,0,0,0,65,1,No,1
1,0,1,0,0,1,0,65,1,No,1
0,0,1,0,1,0,0,65,1,No,1
1,0,1,0,0,0,1,65,1,No,1
1,0,1,0,1,0,0,65,1,No,1
1,0,1,0,0,0,1,65,1,No,1
0,0,1,0,1,0,0,65,1,No,1
0,0,2,0,1,0,0,65,1,No,1
0,1,1,0,0,0,0,65,1,No,2
0,0,1,0,0,0,0,65,1,No,2
0,0,1,0,0,0,0,65,1,No,2
1,0,1,0,1,0,0,65,1,No,2
0,0,1,1,1,0,0,65,2,No,2
1,0,1,0,1,0,0,65,2,No,2
1,0,1,0,0,0,0,65,1,No,2
1,0,1,0,0,0,0,65,1,No,2
0,0,1,0,1,0,1,65,3,No,2
1,0,1,0,1,0,0,65,1,No,2
0,0,1,0,0,0,0,65,1,No,2
0,0,1,0,1,0,1,65,2,No,2
0,0,1,0,1,1,0,65,1,No,2
1,0,1,1,1,0,1,65,1,No,2
0,0,1,0,0,0,0,65,1,No,2
1,0,1,0,0,0,1,65,1,No,2
0,0,1,0,1,0,1,65,1,No,2
0,0,1,0,1,0,0,65,1,No,2
0,0,1,1,1,0,1,65,1,No,2
1,0,1,0,1,0,0,65,1,No,2
0,0,1,0,1,0,1,65,1,No,2
1,0,1,0,1,0,1,65,1,No,2
0,0,1,0,1,0,0,65,1,No,2
1,0,1,0,0,0,0,65,1,No,2
1,0,1,0,1,0,1,65,2,No,2
0,0,1,0,0,0,0,65,1,No,2
1,0,1,0,1,0,0,65,1,No,2
0,0,1,0,1,0,0,65,1,No,2
0,0,1,0,1,0,0,65,1,No,2
0,0,1,0,1,0,1,65,2,No,2
0,1,1,0,0,0,0,65,1,No,2
0,0,1,0,1,0,0,65,1,No,2
0,0,2,0,0,0,1,65,1,No,2
0,0,1,0,1,0,0,65,1,No,2
0,0,1,0,1,0,0,65,1,No,2
0,0,1,0,0,0,1,65,2,No,2
0,0,1,0,1,1,0,65,1,No,2
0,0,1,0,1,1,0,65,1,No,2
0,0,2,0,1,0,0,65,1,No,2
1,0,1,0,1,0,0,65,1,No,2
0,0,1,0,1,0,1,65,1,No,2
0,0,1,0,1,1,1,65,2,No,2
1,0,1,0,1,0,1,65,2,No,2
1,0,1,0,1,0,1,65,1,No,2
1,0,1,0,1,0,0,65,1,No,2
0,1,1,0,1,0,1,65,3,No,2
1,0,1,0,1,0,0,65,1,No,2
1,0,1,0,1,0,0,65,1,No,2
1,0,1,0,1,0,1,65,2,No,2
0,0,1,0,1,0,0,65,1,No,2
1,0,2,0,1,0,0,65,1,No,2
0,0,1,0,1,0,0,65,1,No,2
1,0,1,0,1,0,0,70,3,No,2
0,0,1,0,1,0,0,70,1,No,2
0,1,1,0,1,0,0,70,1,No,2
1,0,2,0,1,0,0,70,1,No,2
1,0,1,0,1,0,0,70,1,No,2
1,0,1,0,1,0,0,70,1,No,2
0,0,1,0,1,0,1,70,2,No,1
0,0,1,0,0,0,1,70,1,No,1
0,0,2,0,1,0,0,70,1,No,1
0,0,1,0,1,0,0,70,1,No,1
1,0,1,0,0,0,0,70,1,No,1
1,0,1,1,1,0,1,70,1,No,1
0,0,2,0,1,0,0,70,1,No,1
1,0,1,0,0,0,0,70,1,No,1
1,0,1,0,1,0,0,70,1,No,1
0,0,1,0,1,0,0,70,1,No,1
1,0,1,0,1,0,1,70,1,No,1
0,0,2,0,1,0,0,70,1,No,1
0,0,1,0,1,0,1,70,1,No,1
1,0,1,0,1,0,0,70,1,No,1
0,0,1,0,0,0,0,70,2,No,1
0,0,1,0,1,0,0,70,1,No,1
0,0,1,0,1,0,0,70,1,No,1
0,0,2,0,0,0,1,70,2,No,1
1,0,1,0,1,0,0,70,1,No,1
0,0,1,0,0,0,0,70,1,No,1
1,0,1,0,1,0,0,70,1,No,1
0,0,1,0,1,0,0,70,1,No,1
0,0,1,0,0,0,1,70,2,No,1
1,0,1,0,1,0,0,70,1,No,1
1,0,1,0,0,0,0,70,1,No,1
1,1,1,0,0,0,0,70,1,No,1
0,0,1,0,1,0,0,70,1,No,1
1,0,1,0,1,0,0,70,1,No,1
0,0,1,0,1,0,0,70,1,No,1
1,1,1,0,0,0,0,70,1,No,1
1,0,1,1,1,0,0,70,1,No,1
0,0,1,0,1,0,0,70,1,No,1
0,0,1,0,1,0,0,70,1,No,1
1,0,1,0,1,0,0,70,1,No,1
0,0,1,0,1,0,0,70,1,No,1
1,0,1,0,1,0,1,70,1,No,1
1,0,1,1,0,0,1,70,1,No,1
0,0,1,0,0,0,0,70,1,No,1
1,0,1,0,0,0,0,70,1,No,1
1,0,1,0,1,0,1,70,1,No,1
0,0,1,0,1,0,0,70,1,No,1
1,1,2,0,1,0,0,70,1,No,1
1,0,1,0,1,0,1,70,1,No,1
1,0,1,0,1,0,1,70,1,No,1
0,0,1,0,1,0,0,70,1,No,1
1,0,1,0,1,0,0,70,2,No,1
1,0,1,0,1,0,0,70,1,No,1
0,0,1,0,1,0,0,70,1,No,1
0,0,1,0,1,0,0,70,1,No,1
0,0,1,0,1,1,0,70,1,No,1
1,0,1,0,0,0,1,70,2,No,1
0,0,1,0,1,0,0,70,1,No,1
1,0,1,0,0,0,0,70,1,No,1
1,0,1,0,1,0,0,70,1,No,1
0,0,1,0,0,0,1,70,1,No,1
0,0,1,0,1,0,0,70,1,No,1
0,0,1,0,1,0,0,70,1,No,1
1,0,1,0,0,0,0,70,1,No,1
0,1,1,0,1,0,0,70,1,No,1
1,0,1,0,1,0,0,70,1,No,1
0,0,2,0,1,0,0,70,1,No,1
0,0,1,0,1,0,1,70,1,No,1
1,0,1,0,0,0,0,70,1,No,1
0,0,1,0,0,0,1,70,1,No,1
0,0,1,0,1,0,1,70,1,No,1
1,0,1,0,1,0,0,70,1,No,1
0,0,1,0,0,0,0,70,1,No,1
1,0,1,1,1,0,0,70,1,No,1
0,0,1,0,0,0,0,70,1,No,1
1,0,1,0,1,0,1,70,1,No,1
1,0,1,0,1,0,0,70,2,No,1
1,0,1,0,0,0,0,70,1,No,1
1,0,1,0,1,0,0,70,1,No,1
0,0,1,0,0,0,0,70,1,No,1
0,0,1,0,1,0,1,70,2,No,1
1,0,1,0,1,0,0,70,1,No,1
0,0,1,0,0,0,0,70,1,No,1
0,0,1,1,1,0,0,70,1,No,1
0,0,1,0,1,0,0,70,1,No,2
1,0,1,0,1,0,0,70,1,No,2
0,0,1,0,1,0,1,70,1,No,2
1,0,1,0,1,0,0,70,1,No,2
0,0,1,1,1,1,1,70,1,No,2
0,0,1,0,1,0,1,70,5,No,2
0,0,1,0,1,0,0,70,1,No,2
0,0,1,0,1,0,1,70,1,No,2
0,0,1,0,1,0,0,70,1,No,2
0,0,1,0,1,0,1,70,2,No,2
0,0,1,0,0,0,1,70,1,No,2
1,0,1,0,1,0,1,70,1,No,2
0,0,1,0,1,0,1,70,1,No,2
1,1,1,0,0,0,1,70,1,No,2
0,0,1,0,1,0,1,70,2,No,2
0,0,1,0,0,0,0,70,1,No,2
0,0,1,0,1,0,1,70,1,No,2
1,0,1,0,1,0,0,70,1,No,2
1,0,1,0,1,0,0,70,2,No,2
1,1,1,0,1,0,0,70,1,No,2
1,0,1,0,1,0,0,70,1,No,2
1,0,1,0,1,0,0,70,1,No,2
0,0,1,0,1,0,0,70,1,No,2
0,0,2,0,1,0,0,70,1,No,2
0,0,1,0,1,0,0,70,1,No,2
0,0,1,0,1,0,1,70,2,No,2
0,0,1,0,0,0,0,70,1,No,2
0,0,1,0,1,0,0,70,1,No,2
0,0,1,0,1,0,0,70,1,No,2
1,0,1,0,1,0,0,70,2,No,2
1,0,1,0,0,0,0,70,1,No,2
0,0,1,0,1,0,1,70,2,No,2
1,0,1,0,0,0,1,70,1,No,2
0,0,2,0,1,0,1,70,2,No,2
0,0,1,0,1,0,0,70,1,No,2
0,0,1,0,1,0,0,70,1,No,2
0,0,1,0,0,0,0,70,1,No,2
0,0,2,0,0,0,0,70,1,No,2
0,0,1,0,1,0,0,70,1,No,2
0,1,1,0,1,0,0,70,1,No,2
0,0,1,0,1,0,0,70,1,No,2
0,0,1,0,1,0,0,70,1,No,2
0,0,1,0,1,0,1,70,1,No,2
1,0,1,0,1,0,0,70,1,No,2
1,0,2,0,1,0,1,70,1,No,2
1,0,1,0,0,0,1,70,2,No,2
0,0,1,0,1,0,0,70,1,No,2
0,0,2,0,1,0,0,70,1,No,2
0,0,1,0,1,0,0,70,1,No,2
1,0,1,0,0,1,0,70,1,No,2
0,0,1,0,1,0,0,70,1,No,2
0,0,1,0,1,0,0,70,1,No,2
1,0,1,0,1,0,0,70,1,No,2
1,0,1,0,1,0,0,70,1,No,2
1,0,1,0,1,0,0,70,1,No,2
1,0,1,0,1,0,0,70,1,No,2
1,0,1,0,1,0,0,70,1,No,2
1,0,1,0,1,0,1,70,1,No,2
1,0,1,0,1,0,1,70,2,No,2
1,0,1,0,1,0,0,70,1,No,2
0,0,1,0,1,0,1,70,1,No,2
1,0,1,0,1,0,0,70,1,No,2
1,0,1,0,0,0,0,70,1,No,2
0,0,1,0,0,0,1,70,1,No,2
0,0,1,0,1,0,0,70,1,No,2
0,0,1,0,0,0,1,70,1,No,2
1,0,1,0,1,0,1,70,1,No,2
1,0,1,0,1,0,0,70,1,No,2
1,0,1,0,1,0,1,70,1,No,2
1,0,1,0,1,0,1,70,1,No,2
1,0,2,0,1,0,0,70,1,No,2
1,0,1,0,0,0,0,70,1,No,2
1,0,1,0,1,0,1,70,2,No,2
1,0,1,0,0,0,0,70,1,No,2
0,0,1,0,1,0,0,70,3,No,2
0,0,1,0,1,0,0,70,1,No,2
0,0,1,0,1,0,0,70,1,No,2
0,0,1,0,1,0,0,70,1,No,2
1,0,1,0,1,0,0,70,1,No,2
1,0,1,0,0,0,0,70,1,No,2
1,0,1,1,1,0,0,70,1,No,2
1,0,1,0,0,0,0,70,1,No,2
1,0,1,0,1,0,0,70,1,No,2
1,0,1,0,0,0,1,70,2,No,2
1,0,1,1,1,0,1,70,1,No,2
1,0,2,0,0,0,1,70,1,No,2
1,0,2,0,0,0,0,70,1,No,2
0,0,1,0,1,0,1,70,2,No,2
1,0,1,1,1,1,0,70,1,No,2
1,0,1,0,0,0,0,70,1,No,2
1,0,1,0,0,0,0,75,1,No,2
1,0,1,0,0,0,1,75,1,No,2
0,0,1,0,1,0,0,75,1,No,2
0,0,1,0,1,0,0,75,1,No,1
0,0,1,0,1,0,0,75,1,No,1
0,0,1,0,0,0,0,75,1,No,1
1,0,1,0,0,0,0,75,1,No,1
0,0,1,0,0,0,1,75,2,No,1
1,0,1,0,1,0,0,75,1,No,1
0,0,1,0,1,0,0,75,1,No,1
1,0,1,0,1,0,0,75,1,No,1
1,0,1,0,1,0,0,75,1,No,1
0,0,1,0,1,0,0,75,1,No,1
0,0,1,0,1,0,0,75,1,No,1
1,0,1,0,0,0,0,75,1,No,1
1,0,1,0,1,0,0,75,1,No,1
0,0,1,0,1,0,0,75,1,No,1
0,0,1,0,0,0,0,75,1,No,1
1,0,1,0,0,0,0,75,1,No,1
1,0,1,0,1,0,0,75,1,No,1
0,0,1,0,0,0,1,75,1,No,1
0,0,2,0,1,0,0,75,1,No,1
0,0,1,0,1,0,1,75,1,No,1
1,0,1,0,1,0,0,75,1,No,1
1,0,1,0,1,0,0,75,1,No,1
0,0,1,0,0,0,1,75,1,No,1
0,0,1,0,1,0,0,75,1,No,1
1,0,1,0,0,0,0,75,1,No,1
0,0,1,0,1,0,0,75,1,No,1
1,0,1,0,0,0,0,75,1,No,1
1,0,1,0,0,0,0,75,1,No,1
1,1,1,0,1,0,0,75,1,No,1
1,0,1,0,1,0,0,75,1,No,1
0,0,1,0,0,0,0,75,1,No,1
0,0,1,0,1,0,0,75,1,No,1
1,0,1,0,1,0,0,75,1,No,1
0,0,1,0,0,0,0,75,1,No,1
1,0,1,0,1,0,0,75,1,No,1
1,0,1,0,0,0,1,75,1,No,1
1,0,1,0,1,0,0,75,1,No,1
0,1,1,0,0,1,0,75,1,No,1
0,0,1,0,1,0,0,75,1,No,1
1,0,1,0,0,0,0,75,1,No,1
1,0,1,0,1,0,0,75,1,No,1
0,0,1,0,1,0,0,75,1,No,1
0,0,1,0,1,0,0,75,1,No,1
1,0,1,0,0,0,0,75,1,No,1
0,0,1,0,0,0,1,75,1,No,1
1,0,1,0,0,0,0,75,1,No,1
0,0,1,0,1,0,0,75,1,No,1
0,0,1,0,0,0,0,75,1,No,1
0,0,2,0,1,0,0,75,1,No,1
0,0,1,0,1,0,1,75,1,No,2
0,0,1,0,1,0,0,75,1,No,2
0,0,1,0,0,0,1,75,1,No,2
1,0,1,0,1,0,1,75,1,No,2
1,0,2,0,1,0,0,75,1,No,2
0,0,1,0,1,0,1,75,2,No,2
0,0,1,0,0,0,0,75,1,No,2
1,0,1,0,1,0,0,75,1,No,2
1,0,1,0,1,0,0,75,1,No,2
0,0,1,0,1,0,1,75,1,No,2
1,0,2,0,1,0,0,75,1,No,2
1,0,2,0,1,0,0,75,1,No,2
0,0,1,0,0,0,0,75,1,No,2
1,0,1,0,1,0,0,75,1,No,2
0,0,1,0,1,0,0,75,1,No,2
1,0,1,0,1,0,0,75,1,No,2
0,0,1,0,1,0,0,75,1,No,2
1,0,2,0,1,0,0,75,1,No,2
1,0,1,0,1,0,0,75,1,No,2
0,0,1,0,1,0,0,75,1,No,2
0,0,1,0,1,0,0,75,1,No,2
1,0,1,0,1,0,1,75,1,No,2
0,0,1,0,1,0,1,75,1,No,2
0,0,1,0,1,0,1,75,2,No,2
0,0,1,0,1,0,0,75,1,No,2
1,0,2,0,1,0,0,75,1,No,2
1,0,1,0,0,0,1,75,1,No,2
1,0,1,0,0,0,0,75,1,No,2
